time_s,WRIST_R,WRIST_L,ELBOW_R,ELBOW_L,KNEE_R,KNEE_L
0.0,34.50646870626201,19.90210171236356,24.86697013273252,16.092532191691276,4.385184559445349,5.676309621237493
0.03333333333333333,34.52686933691376,19.745695148779248,24.932521261280897,16.122839231889827,4.398076449724073,5.5439922912922555
0.06666666666666667,34.694746190604036,19.659520807618605,25.009436125840637,16.196887150047303,4.374201958566459,5.323552183926807
0.1,34.77785752162555,19.37969529799517,25.14991772267328,16.21089469557313,4.3711603999879,5.225868267037924
0.13333333333333333,35.15344482772676,19.112890965795884,25.073712954226465,16.24086152309704,4.41828722247169,5.131564929651034
0.16666666666666666,35.28441435343527,18.608822994118526,25.05847620758209,16.071809454178037,4.480593315508372,5.090174429594839
0.2,35.64888416539105,18.32703923682007,24.86865093808501,15.971076334391427,4.51901959349027,5.02907662743425
0.23333333333333334,36.0244302678972,18.005029950687742,24.631576635882226,15.79912738312052,4.492813601024608,5.084945000783648
0.26666666666666666,36.2617824057526,17.826117961449114,24.475182276790235,15.77862650112138,4.495370783049168,5.0536220452429745
0.3,36.49343203934663,17.53028357217707,24.435636703191506,15.57476764844867,4.483183926528795,5.0903955449362
0.3333333333333333,36.37306147263976,17.470955284397263,24.4283555479509,15.389054264992296,4.415543722635903,5.060903985545508
0.36666666666666664,36.28237155062766,17.50217421650308,24.454654002628416,15.417130062138938,4.36791424962658,5.118218017285045
0.4,35.98058601334776,17.72724193997462,24.704805112280297,15.3549134920938,4.381706158595762,5.062437117365533
0.43333333333333335,35.65257184594927,17.81356723480758,24.83840236489266,15.425709801382482,4.471080013142966,5.014454261856969
0.4666666666666667,35.30145678625868,17.945067034101783,25.080902273096683,15.321835482054666,4.4296687906758905,4.96718719356835
0.5,34.91254332938067,18.306262322659677,25.18759510434907,15.38628031452751,4.50469070012295,4.948969692063741
0.5333333333333333,34.90450419609445,18.06949428599509,25.222814355627577,15.334319454891443,4.508468213257004,4.966794855420744
0.5666666666666667,34.767851814664766,18.163021496366895,25.299332536194242,15.386866595999777,4.590333419624841,5.007497505112383
0.6,34.81240037485662,18.175861514483046,25.303583142903506,15.383466551033735,4.662207710937821,5.125702509421444
0.6333333333333333,34.67500129112622,17.966037430250424,25.477212928278078,15.52305198413805,4.935325674011153,5.238281374081197
0.6666666666666666,34.84036341682096,17.928120884772966,25.63762592822559,15.598883338273453,5.577611754546325,5.418930424847787
0.7,35.20875610563968,17.835278163074946,25.797656661720566,15.670992951854629,6.6404587040842955,5.639047246331785
0.7333333333333333,35.54125581478158,17.622279352785057,25.95248284535637,15.787326614522613,8.173708385404069,5.739938404503988
0.7666666666666667,36.141327998702934,17.691502343306723,26.142847038120067,15.967447990616307,10.330860061419315,5.825740013561443
0.8,36.8866235152162,17.63231888202492,26.197478958165505,16.18976358475743,12.852472070601095,6.1539140618604335
0.8333333333333334,37.473185881262594,17.660952519760883,26.415389954726578,16.430944762524547,15.693051092407188,6.630385282631579
0.8666666666666667,38.30054836932399,17.659300248864724,26.73696608423373,16.95003216228983,18.542001427017652,7.466748808096355
0.9,38.616858331336346,17.644521475574066,27.278848993296037,17.381381524010607,21.170384466291893,8.391363730114222
0.9333333333333333,39.04343194349829,17.482861514260605,28.07113526329678,18.152750271827585,23.174176279175242,9.263442029452222
0.9666666666666667,38.875848707225515,17.602200173835058,28.797080575341056,19.097522991349535,24.521842582783933,9.770807760361095
1.0,37.61853654605275,17.704503143898222,29.692145191608944,20.05643769291143,25.00700438968707,9.647888489738875
1.0333333333333334,35.25555155504216,18.21005794413216,30.419636699662618,21.059203961132397,24.578054291268472,9.019440406954317
1.0666666666666667,31.79625093079258,18.96969220654489,30.804251439598886,22.016118748235215,23.482787329589286,7.891752845476304
1.1,26.604557815786507,19.90034122545893,30.621686990586483,22.6384458955757,21.743957761500866,6.460329028433534
1.1333333333333333,21.570527781415052,20.53721836340145,30.19297376159426,22.90240564547898,19.83765716514847,5.066711036807419
1.1666666666666667,18.438709951755385,20.851480187628255,29.52650248185273,22.68679945154446,17.83745620836146,4.4648666445846175
1.2,17.22914307062109,19.81226079192527,28.7807879512213,21.93451356054399,16.29067627753068,4.835076883841907
1.2333333333333334,17.057072213832157,17.200265409429107,28.27456954358206,20.634428822825043,15.249271031941106,5.91621567821133
1.2666666666666666,17.100805588367876,13.478569094171945,27.96393488390879,19.25416099535056,14.838474727421243,6.960752880454976
1.3,17.206880642822654,12.267320736767687,27.994993260452418,17.87768205952065,15.054010808425147,7.458344633625785
1.3333333333333333,17.554006947271205,17.698264353812704,28.33733118072027,16.94919438641591,15.64088248001599,7.566226069341212
1.3666666666666667,17.675224807001428,25.501576846918255,29.063235619294773,16.819685076653457,16.39697515617206,8.322115046284523
1.4,17.525406375071412,32.226538044408045,30.076926241035494,17.65526186906621,17.124955528758278,10.20275618757222
1.4333333333333333,17.1076998996526,37.08735073676186,31.265728789454187,19.3150695694371,17.48107537606097,13.47617237002035
1.4666666666666666,17.389395366758663,40.016542625149896,32.418481852032585,21.754349169426888,17.51407483365236,17.86151150384478
1.5,18.94978599828991,41.30766792072316,33.6854784807679,24.71162179793521,16.972273368181447,22.790107241750007
1.5333333333333334,20.679662432734006,41.57421419702291,34.92367445427797,27.90716373904047,15.983611514193996,27.699724519834604
1.5666666666666667,21.240445087366822,40.55746376442406,36.104080456998275,31.264153949669264,14.610809122786549,31.817520631304916
1.6,19.984233134103675,38.748351708300476,37.10713042120878,34.97044312243486,13.147052037135296,34.65781516955309
1.6333333333333333,16.916966235157787,36.45950931897485,38.0042837645195,38.79854035072404,11.577434588029831,36.04448065858372
1.6666666666666667,15.15798864577306,33.6070079969038,38.88763378153001,42.785862605734906,9.968307134218605,35.89739997647908
1.7,16.154816147347617,30.990975827013585,39.610020739632404,46.588744837650324,8.496996086348133,34.76523779029449
1.7333333333333334,17.718197679276443,28.045236531945704,40.51554925147744,50.073950984325364,7.0820428341666855,32.997817636222436
1.7666666666666666,18.26454714877292,24.436226686763575,41.75484286066265,53.26876689003339,5.882683208163655,30.94253301292295
1.8,17.96290932409474,19.939768767227974,43.200087966366056,55.91959270635793,4.998653751649073,28.725480119780286
1.8333333333333333,17.517650665830217,14.740628121708028,44.74104679621968,57.91415644465329,4.48541324981943,26.26859167591664
1.8666666666666667,16.915982285015787,9.953714714347853,46.1564238574727,59.03957221308849,4.230738301085978,23.815144023355515
1.9,16.532972360031124,6.40328262342959,47.5484684704505,59.47632013274716,4.294007369052565,21.638168652096198
1.9333333333333333,16.33680066237943,5.58073526969207,48.84673895837366,59.87832639872313,4.489245129230483,20.215687912538925
1.9666666666666666,16.111653878021087,7.131694916243987,50.058960488650825,60.5432164896709,5.374268514342077,19.721313320281325
2.0,15.962421467711948,9.787462010921956,51.346154719417996,61.99682610852598,6.934874048659992,19.961185176731533
2.033333333333333,15.807500435986043,12.780843767338467,52.57643112338015,64.08283107623676,9.614544481436099,20.609722277809936
2.066666666666667,15.346873015927457,15.759564795713345,53.95919128135108,66.7539349917922,13.373601762034468,21.41488664751668
2.1,14.355886516718783,18.37595659647843,55.18966109980673,70.08901746810135,18.122875511282615,21.81965491271859
2.1333333333333333,13.62672217018914,20.126754947589575,56.59864343105744,73.67109111256664,23.80693499278169,21.837935527590133
2.1666666666666665,13.394081575064291,20.935911411971375,58.084263571437404,77.17452738386828,29.972522547755943,21.303383831804183
2.2,13.286640343570923,20.500685017762066,59.37655775488035,80.02240965408832,35.97758818530863,20.39212829359198
2.2333333333333334,13.851790678399652,18.91413791099305,60.752723081055564,81.93690648748374,41.161791752167346,19.363789523823954
2.2666666666666666,14.376289231823733,16.836466405249013,62.11348888489118,83.14164819010277,44.765377863175445,18.293507986506
2.3,14.670361645929916,14.26425995294187,63.47800922897102,83.81533232432857,46.39245396628206,17.292645676259127
2.3333333333333335,14.987723428923317,11.6417612529942,64.64958678085398,84.11236142736367,45.820736179286314,16.319897910720044
2.3666666666666667,15.393357714569277,8.865164160606753,65.78326004301904,84.08739845476936,43.26550488119662,15.141241960917057
2.4,15.51107838109212,6.225842417904602,66.73126831824743,83.86685695774203,39.217661964306984,13.967932052896174
2.433333333333333,15.5437446505872,3.9318593387931173,67.66126655440972,83.65333384396807,34.34272518308876,12.763808232281292
2.466666666666667,14.741179726422473,2.4052652425598637,68.38130697892576,83.1937439499477,29.231594120379867,11.78003555550427
2.5,13.115408177707508,1.97877627259399,69.08546223648364,82.65414258297729,24.65781623799137,11.062912146153081
2.533333333333333,11.736347575625729,3.4464853701990705,69.61195909861306,81.78862668593106,21.069116765545914,10.65422404839498
2.566666666666667,11.345663411339558,5.355175728887531,70.44697597711055,81.02906545663805,18.530164937655627,10.598658119725087
2.6,11.021531747913201,7.1759982328378555,71.35865741235696,80.3513773832577,16.94278703980379,10.823904781188304
2.6333333333333333,10.023903511828053,9.503622570273109,72.56582106442727,79.76222247543797,15.755556308031686,11.362456647306828
2.6666666666666665,8.778971397933645,11.01110697540571,73.77233036423583,79.56514443662022,14.573640528761473,12.228098170245516
2.7,8.071047468979486,12.221737760074944,74.99054917044076,79.55941305120001,13.554961342335474,13.39214773031216
2.7333333333333334,8.04926128806801,13.153634071819283,76.10682507537936,79.79157761447014,12.552386426545183,14.992948970858208
2.7666666666666666,8.977494070172895,13.866204422721978,77.15917898805964,80.20382471387285,11.844024590312756,16.8115854118098
2.8,9.63168138043875,14.276186551633515,78.1125584185436,80.55144910855803,11.616714314682184,18.873053705074398
2.8333333333333335,10.122248862941404,14.423336177842316,79.09480558962397,80.70669925335768,11.72445279407708,21.07455525444084
2.8666666666666667,9.945878536167811,14.371898907378949,79.99522790509461,80.75529037368275,11.993439743797154,22.99963317742356
2.9,9.658153408943434,14.177259251154737,80.72585108771948,80.66119897078595,12.163860462480528,24.561936781235232
2.933333333333333,9.227911218825682,13.916252660886443,81.62725856852238,80.44374064367894,12.246392240452877,25.42573427027793
2.966666666666667,8.232069316959752,13.462068505353074,82.40460274722135,80.00551819102219,12.157798559617873,25.547709466280367
3.0,7.174750953004775,12.692489683793184,83.20708119779876,79.60704986577595,11.853770514436917,24.801009942620425
3.033333333333333,6.485046872486976,12.289868315856864,83.88723798000905,79.20269215829443,11.461569205733753,23.515926324217105
3.066666666666667,5.795565225375668,12.080760168416361,84.43595611678168,78.96919125819798,11.222948151330542,21.70921816311565
3.1,5.750218304542642,12.280922132305506,85.06667834234162,79.0981681862536,11.076088231059174,19.567672233921996
3.1333333333333333,6.204926603502344,12.358203824260727,85.93894618717356,79.94061101168325,11.305299219909358,17.470197900630836
3.1666666666666665,7.426255204237776,12.529924691437401,87.16938281164182,81.29391930728625,11.713480490485864,15.508633373662747
3.2,8.434523676451619,12.116463965462685,88.94151409317077,83.24429060755065,12.339896184111325,13.802224644242074
3.2333333333333334,8.63385973344188,11.442025956035991,91.01135944675248,85.38178681933995,13.318388082176,12.422262432004516
3.2666666666666666,7.855664704853012,9.957754758272245,92.9841416504007,87.44075141794467,14.469818952336027,11.50432394857637
3.3,6.539679335450643,7.717802401808342,94.42486705304388,89.1626780664698,15.915022633140325,10.995415498722451
3.3333333333333335,5.113827101868708,5.047975746784346,94.93452854608505,90.04317514234941,17.607508297793288,10.659992994203066
3.3666666666666667,3.9427325368374113,3.621143814248512,94.48424389123721,90.1315004008978,19.404911922892722,10.634207092122182
3.4,3.0951560168876426,4.607285389142788,93.20269206950829,89.27790984017645,21.27495822617564,10.605631348083165
3.433333333333333,2.9039879554542267,5.266273716494567,91.2804350294598,87.91734684666015,22.94736305182309,10.668959262180493
3.466666666666667,3.92501511323141,5.186628884345879,89.2839605929886,86.08469534004567,24.28582212704805,10.77341038365364
3.5,4.995667189327406,5.1377172643015,87.15732392319343,83.8500222980704,25.12228693036306,10.869535386931659
3.533333333333333,5.77170898582699,6.9629875609865906,85.39821158112217,81.34083768454497,25.36128448464632,10.96453389188099
3.566666666666667,6.7160099692055155,10.019555798632467,84.17526112056628,78.78117685581157,25.00282659052573,11.05466847204434
3.6,7.699731089369919,12.334659310983909,83.52218618307694,76.7277979815977,24.268978907674665,11.15351506921013
3.6333333333333333,7.910065339401882,13.283218383705957,83.42272634785259,75.47495383422714,23.47280724361329,11.365039585460949
3.6666666666666665,8.383924284458772,12.387875735309223,84.01509884842247,75.49377129759233,22.713908683343732,11.949363499240718
3.7,8.057567171961693,10.106161900927901,85.263257130412,76.89096591555875,22.136249963495658,12.749310972974314
3.7333333333333334,7.119844624430385,7.405488062037591,87.04678156624179,79.50910276866367,21.82969498619522,14.055255648644817
3.7666666666666666,5.4233614184874455,4.468727284908965,89.39197730250036,82.78152762256403,21.90764188794759,15.811137005171076
3.8,4.178389528869502,3.0906872336180697,92.3814493546853,86.33946013291046,22.300173592681688,17.92805460324422
3.8333333333333335,4.42697404313779,2.596450968747149,95.94662387849718,89.6770103821361,22.845109321327072,20.177673460139374
3.8666666666666667,5.319516948902162,2.032906902781633,99.43086563293956,92.66500238490973,23.42624392159911,22.29301605825816
3.9,5.498851932419484,1.4685907991009515,102.38920860177768,95.12845450180114,23.90514611710293,23.92124514730193
3.933333333333333,5.313593179240996,1.2632946572295793,104.30724161543365,96.79916967022459,24.188934558913843,25.024062151243157
3.966666666666667,5.523712828309527,0.8974175298165221,104.6718977390558,97.30535227519081,24.2522387159801,25.360915510654337
4.0,6.758894717701196,0.6633925369217764,103.26228215290666,96.16361192437209,24.305948005136514,24.91157588462434
4.033333333333333,8.09420902592882,0.6138691587888445,99.34798171362453,92.99187652230012,24.157618495187734,23.955268754084727
4.066666666666666,9.765228830405277,0.8330886615877091,92.76635776766693,87.76570657585552,24.1334059278565,22.663540608276918
4.1,12.084822286631237,1.2555297726794663,83.5644437894972,81.05501689590473,24.02990772684018,21.369467286254064
4.133333333333334,15.49345572068026,3.0396167707111488,72.66070878995195,73.97675104816244,23.992068631837498,20.197816757636986
4.166666666666667,19.53380045443123,5.2204490897052835,61.62411727727864,67.55441591697162,24.05456658118206,19.31447005709697
4.2,22.748950144845622,8.31816856366467,52.15870566267357,62.827677712018726,24.213227346887038,18.748863152858632
4.233333333333333,24.580201233694538,11.13502939806034,45.33592774634613,59.684708367670865,24.409767480516507,18.410317549388395
4.266666666666667,24.594370554637123,13.043039449288926,41.52809892647667,57.987553455681535,24.67233879068388,18.303908438515066
4.3,22.854379888692705,14.017125178545541,40.559862282771746,57.500360718540435,25.04703448594313,18.34907182186265
4.333333333333333,20.43291163839089,14.969780007733931,42.27460458815125,58.02308392354823,25.40905416989574,18.49541287062243
4.366666666666666,18.028074829967608,16.977794672969083,46.42045795171174,59.57258286544065,26.098454265647177,18.74040469325371
4.4,15.936499702368366,19.926247937518895,52.39599900693517,62.14778927272614,26.890736600129543,19.14374295188449
4.433333333333334,14.853051129463637,22.267135311284903,59.76141145438626,65.43068135248826,28.026165331722495,19.918331766945897
4.466666666666667,14.072327640031943,23.588135133601952,67.30999274716599,69.1439617948934,29.646614076779542,21.148975311779395
4.5,13.355794739235819,22.135664013036347,74.59138722009105,73.09065978994497,31.64221393069596,22.990553691497865
4.533333333333333,11.999844764643512,18.06225558263327,81.12254410078096,76.90828234940192,34.146207392789336,25.508803853606338
4.566666666666666,10.206207070382561,12.60607315039914,86.60041612369982,80.32487121580388,37.0234563951671,28.694539508592953
4.6,7.969384916312748,6.917941386326277,90.55366831637961,82.96438981184956,40.14635172565767,32.10597667323762
4.633333333333334,7.669773222454523,2.267334389729882,93.01216222803556,84.74072543967233,43.43300864733504,35.83587480680583
4.666666666666667,9.466817446203208,1.4454208863579368,94.09339294524123,85.79299999655709,46.55798887792159,39.37356049643077
4.7,11.740131756297131,3.386503627677996,94.00429046584712,86.25087395863407,49.13514623714488,42.515338635307785
4.733333333333333,13.535042514621836,4.498067968985993,93.26382662125881,86.21075159791708,51.094026570912945,44.96033867582631
4.766666666666667,14.488704077500557,4.90159649501166,92.08031747787224,85.90362786937398,52.22709063539418,46.59050607374169
4.8,14.822144898231187,5.546669053515615,90.85286572762622,85.31057546716436,52.63927978993547,47.331956784476745
4.833333333333333,15.088143964475563,6.263052984980504,89.66604030517753,84.59667666711954,52.415636523709495,47.33062115981008
4.866666666666666,14.837042769329429,6.475313363512498,88.42323931144215,83.76603881984386,51.792890012742504,46.96044864130633
4.9,15.018608158288174,6.498212526711541,87.35888422436835,82.68351507369783,51.166404214109065,46.472814532121276
4.933333333333334,14.888973530947226,6.413344239955734,86.3176881390401,81.38565229352727,50.7786995387215,46.01327252156693
4.966666666666667,14.157407437164522,5.951429423250062,85.4863376931785,79.92348712749859,50.785743004241965,45.95171841148439
5.0,12.941593258366595,5.605628768693208,84.94209186823299,78.46122834140422,51.1923405432959,46.176833931031354
5.033333333333333,11.79552108463568,5.010625237486721,84.63343618733404,76.87263086243023,51.74968311057958,46.65146508753071
5.066666666666666,10.419681619764049,3.835980121977741,84.8520906074159,75.56485159915493,52.42034456669809,47.37228293658001
5.1,9.158639887205226,2.255603306750089,85.3680119480142,74.52758846459966,53.148146980697774,48.15463292321016
5.133333333333334,7.479710674750777,0.7030701005718925,85.95686581577363,73.73159766713026,53.652418582699696,48.85015452285262
5.166666666666667,5.199162336051671,1.8895028817145771,86.65304221841396,73.3970631968566,54.172794213970306,49.360097337945035
5.2,3.7062239070063185,3.2200298033992,87.62148313487486,73.31191827974271,54.58074918961505,49.85902279446418
5.233333333333333,6.1200511831494,4.4241289381835145,89.09913771896824,73.8783493803186,55.05689217529827,50.45610231342482
5.266666666666667,11.452585616182233,4.587044904598372,90.97932534313466,75.04902503365793,55.80973773970892,51.268170817097825
5.3,17.29582543968175,4.841206558049009,93.60091530017074,76.63704895267713,56.85193060155986,52.37531888207161
5.333333333333333,22.711359669011273,5.849641743305284,96.88364070997049,78.831030906257,58.08387778161678,53.72169776930902
5.366666666666666,26.783844904642876,6.937364558467749,100.65553509884897,81.88713836562764,59.617523417316335,55.34620493210927
5.4,28.841798134819385,6.946242055244539,104.05774093686675,85.8958577053059,61.23068150142723,56.98442782869334
5.433333333333334,29.74492193984645,5.930122660375247,106.18130905560137,90.6606807731385,62.728797530946295,58.13354323805015
5.466666666666667,30.330137383351968,5.928607394630262,106.27211829325331,94.45609305716019,63.541006839067165,58.65416710924066
5.5,30.645492318203708,6.776255348101131,104.50913731842,96.11693707681277,63.359746672253635,58.12044567846573
5.533333333333333,30.194495366495886,6.945979728609245,101.65182478417924,95.20732801963221,61.63690000041021,56.02363953351839
5.566666666666666,27.80870883736216,6.8875255919360825,98.18869240348818,92.15700580041498,58.23358672355238,52.34491026006977
5.6,24.272987010330922,5.651244934124662,94.32686945856923,88.19275823258417,53.12402075214622,46.98423898780251
5.633333333333334,20.458658037771414,4.49366973352204,89.20195946085687,83.75506693158938,46.74682336712846,40.35387915738997
5.666666666666667,16.98719171537897,6.2859392437437975,81.97832622482687,79.67627224285108,39.67948040640505,33.222520475693216
5.7,14.428296787251924,10.080093948369239,72.32582957950734,76.11008318969583,32.64627573171441,26.299400782078152
5.733333333333333,11.838108318074205,14.279200874397134,60.95802909055425,73.52953167975764,26.344895651448525,20.47348720744762
5.766666666666667,9.000406269439708,17.690397734109297,49.173140397705765,72.00964723020262,21.101982976357732,15.871643847968784
5.8,4.8962666844697935,19.953944183182443,38.62823153354216,71.8062297412434,17.0828572147841,12.847101903105084
5.833333333333333,3.387790640626889,21.55817129617671,29.925884517106056,72.77612387860026,14.270917028436315,10.933987543356267
5.866666666666666,9.930571701492482,22.47101556179902,23.54061975335003,74.61270137381658,12.524265903735994,9.780065062880112
5.9,17.63079590824205,22.32805734852417,19.077463311837278,76.89696952981912,11.636631297964868,9.222767604838737
5.933333333333334,24.692163523055456,21.80720387007966,16.007995997585766,78.84904404573764,11.359493371161506,8.893625532927615
5.966666666666667,30.34585391730198,21.902463273755245,14.158907131085613,80.27663463352631,11.439476979435739,8.501326394189277
6.0,34.655745030015794,21.920484058401286,13.545773760554397,81.02613089194737,11.559326400549224,8.094393509850534
6.033333333333333,38.23897705115712,22.306170243319656,13.602767518318757,81.10459242361321,11.542125281044804,7.362169209485927
6.066666666666666,40.63974980477863,22.727530425788473,14.062465955239276,80.98231524413097,11.342584592154537,6.653237706510282
6.1,42.4683626002398,22.61083699353739,14.71561945901172,80.42043469261519,11.002233821094592,5.984394085821663
6.133333333333334,43.59023697000032,22.014496826329463,15.294007103619947,79.93392913094951,10.541051491378965,5.388922345675098
6.166666666666667,43.85639147859169,20.755433390330694,15.575196896881152,79.40438639008785,10.063934881276737,5.0316589246772025
6.2,44.08221698452357,19.187568023406527,15.756676492397048,79.18518127008348,9.437735253424819,4.617577760524
6.233333333333333,44.24456968894759,18.161982004243754,15.750647621978857,79.23382212180906,8.68772461574676,4.120921944985838
6.266666666666667,44.124960181299,17.042187966909495,15.428759325393628,79.27531614738638,8.031276920757534,3.6171187451890034
6.3,44.186684533363376,15.82704953657722,15.104538261505212,78.92320639655749,7.3425791625315355,3.0944991296674687
6.333333333333333,44.36319574254131,17.383489370334104,15.041375587107865,77.36512210589599,6.657741189762589,2.741409620870712
6.366666666666666,44.290048778608764,25.033117418852555,15.089649158593346,74.09595081625748,6.132045649911333,2.450209541323545
6.4,44.28860644768406,34.285498903916135,15.20393419322778,69.7739674467991,5.648238769120496,2.4061271477492028
6.433333333333334,43.91263713313498,38.93868994477316,15.237112959776226,65.11147865556045,5.247292670480704,2.304656703284337
6.466666666666667,43.430214807640425,36.7877126529101,15.152377275150883,59.852549058453505,5.0933616211050605,2.353438052258525
6.5,42.60269051074093,28.103623192270106,15.040990134720744,53.59785559948132,4.9834061622275385,2.4042283842939014
6.533333333333333,41.76005245634482,18.34901004352909,14.990449727160097,45.93413885251266,4.960534603919683,2.3109393425033318
6.566666666666666,41.22506974856236,14.104316334783732,14.927295007363995,36.774392418300266,4.944259726619947,2.2487498672161053
6.6,40.817624308716034,12.817592156296172,14.99481835594068,27.790676396171364,4.8542863817977775,2.060288502189934
6.633333333333334,41.05203310698968,8.623326458679259,15.30049555513969,20.14116949480757,4.694617132829023,1.8645946423423254
6.666666666666667,41.287849873314144,124.53876002440455,15.668346458214046,14.718845218918318,4.5453187149336145,1.6506476512992663
6.7,41.3712756534201,145.8224316786667,16.05626670681403,11.126159167674047,4.316881969274789,1.6277515292086946
6.733333333333333,41.225113752924244,146.3019358771738,16.480089939569183,9.095365945427233,4.130993842864314,1.643373577208223
6.766666666666667,41.25553089749704,144.34435080501254,16.996944521612136,7.910273532107169,3.89920767560281,1.7817530085129647
6.8,40.962586907843956,142.48989310054196,17.414361341122856,7.362657095870645,3.80936012173197,1.7628034859028503
6.833333333333333,40.88742807926235,141.51527604857148,17.78403931313261,7.487982269092242,3.7229150523374983,1.7195489673927398
6.866666666666666,40.35493366211398,141.31678056782695,18.026346421801094,7.871254619828562,3.712598370253886,1.5979463478348634
6.9,40.0419537740344,141.86957015810162,18.458227473695757,8.49443393597278,3.657663248232211,1.506415537323079
6.933333333333334,39.529643893432535,143.03670080456817,19.13071984097374,9.76518416824112,3.734048571613272,1.488672186209726
6.966666666666667,38.93651284625042,144.57567256988176,20.511916649878003,11.519404921447801,3.7506983283788315,1.3761724321010433
7.0,37.83325834024842,145.40672271238395,22.76162359171647,13.57199078138396,3.8603613150594924,1.2174481512181217
7.033333333333333,36.86711549719132,142.78865874801568,26.026255232155478,16.317700232970736,4.0001579693002896,1.299825918050658
7.066666666666666,35.47564585394318,118.50912687545772,30.35466267962377,19.310326310399944,4.362984261861442,1.5138350015405422
7.1,33.75425597381752,5.21054452632265,35.767841522857935,22.458061273718442,4.614739189520321,1.9264758130279063
7.133333333333334,31.935806442449575,9.146567426029804,42.05784136894772,25.596536899746923,4.883145599547788,2.33648623638382
7.166666666666667,29.89229877063775,10.562331234141794,49.298573726554565,28.70927318865563,5.0661131540977635,2.810077959758104
7.2,28.886410187846224,10.157253522288357,57.883469025531696,31.318792041957238,5.209751074682941,3.2006043437331186
7.233333333333333,28.885644973735452,9.710257875276284,67.9864966422504,33.84809598393841,5.27667433606797,3.5995002765540676
7.266666666666667,27.922979480711405,9.21020340042648,79.78432316851048,35.98469747002457,5.443712952287029,4.119624160546039
7.3,23.79239694091558,8.830954124269965,92.49924163458297,37.858335922499435,5.5032554706574786,4.534529769249161
7.333333333333333,17.12365378087179,8.58807121343628,103.4999551535908,39.142844499341464,5.528536150197027,4.997281507389772
7.366666666666666,15.791149266968887,8.24862428033552,110.01646997248376,39.95375850664567,5.600728794714996,5.462903990065826
7.4,21.44322698114749,7.9361574182021,110.84801533410156,40.0224987372512,5.608045834151881,5.847226695362053
7.433333333333334,29.709250850658748,7.836424827713671,105.84615438458188,39.52832309760234,5.597823486005609,6.298250480980613
7.466666666666667,40.752285042293664,7.4433477082138495,95.13103166388336,38.20953785726084,5.620354400306553,6.917491026121127
7.5,46.50519956538406,7.415102607773264,78.66686295309627,36.36520088336957,5.829523455324363,7.562680826122914
7.533333333333333,42.574819012820484,8.158078268413789,59.586179491656296,34.12384680811118,6.1701531398164775,8.413321313206836
7.566666666666666,36.13609492524773,9.984490868942089,43.28419675102646,31.43974139756682,6.775960225937297,9.344222966509363
7.6,33.32474611374272,13.10715115217468,31.644727229332915,28.692533361400365,7.66381810216069,10.087839761492233
7.633333333333334,34.68374783872676,18.934149688055555,23.85806042902078,25.983901102300905,9.187085999333846,10.61440302328873
7.666666666666667,39.31523664921636,27.227805851009606,19.11671250584294,23.765330389918574,11.29253593654687,10.789743376466078
7.7,45.03979246840714,35.54265946361886,17.1343323624142,22.007601168791865,14.648887469118904,10.77764958159105
7.733333333333333,51.346429581733105,41.29393256198904,17.33684508988398,20.585760897292573,19.236177756067605,10.590935661813688
7.766666666666667,56.767173918476814,44.31434488394834,18.8859892155846,19.82000682824497,25.00886015122711,10.546559698089908
7.8,60.69584891445541,44.88057268191861,21.093812821070742,19.548967737747063,31.348095413799427,10.567606653963452
7.833333333333333,62.00165989193293,44.519356376571125,23.307651729033836,19.72532450782063,37.100289675105074,10.468837433408481
7.866666666666666,60.40452806762363,43.37425323187773,25.09984494296964,19.783784401036826,41.57086281301383,10.080862648463324
7.9,55.522001770001054,41.983324645250576,26.50963896643603,19.749264343409862,44.3157609377229,9.344882746668333
7.933333333333334,48.859179648241025,40.68597288908475,27.544069930276095,19.593435805213232,45.522067787194885,8.554071743634324
7.966666666666667,44.15261147416669,39.726041342213165,28.294222391871074,19.264480974341723,45.890008039142344,7.975675831642633
